date,value,yoy
2019-02-25,14390.3,3.9085854574337553
2019-03-04,14535.9,3.8189583749964173
2019-03-11,14578.7,3.9605513680802673
2019-03-18,14588.8,4.002908613917144
2019-03-25,14550.0,3.909273991972917
2019-04-01,14670.0,3.603889912921887
2019-04-08,14717.8,3.962025584697204
2019-04-15,14740.0,3.962421181814335
2019-04-22,14606.3,4.205667484732611
2019-04-29,14492.0,4.078540085176052
2019-05-06,14569.5,4.188418026573615
2019-05-13,14567.6,4.049083260122699
2019-05-20,14592.9,4.3453078969196035
2019-05-27,14582.3,4.392677915625631
2019-06-03,14714.0,4.426449401361232
2019-06-10,14755.6,4.64370815840236
2019-06-17,14796.2,4.801569594072941
2019-06-24,14675.9,4.845081691992248
2019-07-01,14795.0,4.7581958507399325
2019-07-08,14871.3,5.02033840851952
2019-07-15,14827.4,4.776172137229273
2019-07-22,14795.2,5.15647099796015
2019-07-29,14807.4,5.154990590491071
2019-08-05,14941.5,5.362809392849588
2019-08-12,14924.6,5.179108790178799
2019-08-19,14911.5,5.165348999583896
2019-08-26,14849.6,4.994626392895518
2019-09-02,14964.4,5.123990165086045
2019-09-09,15015.7,5.447331460674154
2019-09-16,15021.3,5.440749112043908
2019-09-23,14952.5,5.848665255587093
2019-09-30,15032.4,5.7480320499743165
2019-10-07,15133.1,6.374857656999056
2019-10-14,15145.0,6.234480436581968
2019-10-21,15136.1,6.576492208898688
2019-10-28,15097.2,6.578752303163382
2019-11-04,15239.2,6.8982449248726985
2019-11-11,15242.4,6.994995051207709
2019-11-18,15301.7,7.119505484889421
2019-11-25,15251.8,7.142204831718768
2019-12-02,15347.0,6.848704684856544
2019-12-09,15357.1,6.593971028173606
2019-12-16,15448.3,7.061277669203148
2019-12-23,15461.1,6.649605783225621
2019-12-30,15472.6,6.382569116423631
2020-01-06,15505.0,6.572363356428035
2020-01-13,15473.8,6.704823638933899
2020-01-20,15427.6,7.061019701459403
2020-01-27,15315.3,6.800510456691367
2020-02-03,15379.5,6.766494501832732
2020-02-10,15383.1,6.7573944786042395
2020-02-17,15414.9,6.974371786063749
2020-02-24,15350.1,6.669770609368819
2020-03-02,15510.2,6.702715346142996
2020-03-09,15645.9,7.320268611055858
2020-03-16,15839.5,8.573014915551669
2020-03-23,16209.8,11.407560137457029
2020-03-30,16628.8,13.352419904567148
2020-04-06,16787.3,14.061204799630378
2020-04-13,16933.8,14.883310719131604
2020-04-20,17195.1,17.723858882810827
2020-04-27,17334.1,19.61150979850952
2020-05-04,17552.1,20.471532997014297
2020-05-11,17689.8,21.432494027842598
2020-05-18,17822.4,22.1306251670333
2020-05-25,17797.3,22.047276492734348
2020-06-01,17928.4,21.845861084681275
2020-06-08,18040.4,22.26137873078695
2020-06-15,18128.8,22.523350590016356
2020-06-22,18119.2,23.46227488603767
2020-06-29,18173.7,22.836769178776617
2020-07-06,18357.0,23.43910754271652
2020-07-13,18359.9,23.8241363961315
2020-07-20,18257.6,23.402184492267743
2020-07-27,18125.4,22.407715061388235
2020-08-03,18237.2,22.057357025733705
2020-08-10,18303.7,22.641142811197625
2020-08-17,18373.1,23.21429768970258
2020-08-24,18273.6,23.05786014438098
2020-08-31,18392.7,22.909705701531635
2020-09-07,18528.0,23.390850909381513
2020-09-14,18611.7,23.902059076111936
2020-09-21,18564.1,24.15382043136598
2020-09-28,18501.5,23.077485963651846
2020-10-05,18645.2,23.208067084734797
2020-10-12,18657.5,23.19247276328822
2020-10-19,18713.0,23.63158277231254
2020-10-26,18650.7,23.537477148080434
2020-11-02,18838.2,23.61672528741665
2020-11-09,18918.2,24.11562483598384
2020-11-16,19001.0,24.175745178640273
2020-11-23,18975.7,24.416134489043916
2020-11-30,19055.5,24.164331791229564
2020-12-07,19161.2,24.770952849170747
2020-12-14,19210.3,24.35219409255387
2020-12-21,19263.5,24.593334238831655
2020-12-28,19294.6,24.701730801545942
2021-01-04,19365.2,24.896485004837142
2021-01-11,19426.2,25.542529953857507
2021-01-18,19396.8,25.72791620213124
2021-01-25,19278.0,25.874125874125873
2021-02-01,19382.6,26.028804577522013
2021-02-08,19416.4,26.219032574708613
2021-02-15,19523.9,26.656027609650423
2021-02-22,19534.1,27.25715141920899
2021-03-01,19620.9,26.503204342948507
2021-03-08,19712.9,25.99403038495709
2021-03-15,19850.1,25.32024369456105
2021-03-22,20027.2,23.54995126405015
2021-03-29,20101.1,20.881242182238037
2021-04-05,20305.9,20.959892299535966
2021-04-12,20293.9,19.84256339392223
2021-04-19,20288.1,17.987682537467077
2021-04-26,20135.3,16.16005445912969
2021-05-03,20259.5,15.424934908073684
2021-05-10,20339.6,14.979253581159767
2021-05-17,20389.9,14.40602836879432
2021-05-24,20221.8,13.622852904654081
2021-05-31,20269.0,13.055264273443235
2021-06-07,20405.7,13.111128356355728
2021-06-14,20491.4,13.032302193195378
2021-06-21,20395.2,12.561260982824841
2021-06-28,20335.0,11.892459983382576
2021-07-05,20556.2,11.980171051914802
2021-07-12,20548.6,11.921088894819665
2021-07-19,20578.0,12.709227937954616
2021-07-26,20530.2,13.26756926743684
2021-08-02,20656.4,13.265194218410725
2021-08-09,20714.8,13.172746493878273
2021-08-16,20785.2,13.128432327696494
2021-08-23,20760.6,13.609797741003415
2021-08-30,20792.0,13.044849315217455
2021-09-06,20934.5,12.988449913644207
2021-09-13,20979.1,12.719955726774002
2021-09-20,20934.1,12.766576348974645
2021-09-27,20844.2,12.662216577034302
2021-10-04,21049.3,12.893935168300686
2021-10-11,21073.6,12.94975211041136
2021-10-18,21148.1,13.01287874739485
2021-10-25,21036.5,12.792013168406546
2021-11-01,21179.9,12.430593156458691
2021-11-08,21261.5,12.38648497214323
2021-11-15,21326.9,12.24093468764802
2021-11-22,21356.7,12.547626701518254
2021-11-29,21385.0,12.224816981973706
2021-12-06,21527.9,12.35152286913137
2021-12-13,21582.1,12.346501616320404
2021-12-20,21707.6,12.687725491213953
2021-12-27,21751.7,12.734651145916477
2022-01-03,21728.2,12.202301034846009
2022-01-10,21747.0,11.946752324180743
2022-01-17,21720.1,11.9777489070362
2022-01-24,21536.1,11.713352007469657
2022-01-31,21524.8,11.052180821974344
2022-02-07,21562.1,11.050967223584163
2022-02-14,21572.0,10.49021967946977
2022-02-21,21575.2,10.448907295447452
2022-02-28,21659.7,10.390960659296965
2022-03-07,21812.7,10.65190814136936
2022-03-14,21863.2,10.141510622112747
2022-03-21,21867.6,9.189502276903404
2022-03-28,21854.2,8.721413255990985
2022-04-04,21996.9,8.327628915733843
2022-04-11,21983.0,8.323190712480088
2022-04-18,22056.0,8.713975187425138
2022-04-25,21609.2,7.319980333046949
2022-05-02,21615.3,6.692169105851575
2022-05-09,21552.1,5.961277507915597
2022-05-16,21584.1,5.85682126935394
2022-05-23,21539.8,6.517718501814884
2022-05-30,21525.6,6.199615175884343
2022-06-06,21624.2,5.971370744448845
2022-06-13,21598.7,5.4037303454131935
2022-06-20,21555.7,5.690064328861699
2022-06-27,21530.0,5.876567494467677
2022-07-04,21626.1,5.20475574279291
2022-07-11,21591.4,5.074798283094717
2022-07-18,21568.6,4.813878899795898
2022-07-25,21522.0,4.830931992869036
2022-08-01,21591.2,4.525473945121128
2022-08-08,21583.3,4.192654527197948
2022-08-15,21591.4,3.8787213979177615
2022-08-22,21537.8,3.7436297602188695
2022-08-29,21471.3,3.2671219699884624
2022-09-05,21539.9,2.8918770450691467
2022-09-12,21536.3,2.6559766624879133
2022-09-19,21479.8,2.6067516635537302
2022-09-26,21357.5,2.4625555310350045
2022-10-03,21429.5,1.8062358368211795
2022-10-10,21398.7,1.5426884822716591
2022-10-17,21431.1,1.3381816806237845
2022-10-24,21290.0,1.2050483683122115
2022-10-31,21342.1,0.7658204240813093
2022-11-07,21378.1,0.5484090962537769
2022-11-14,21377.2,0.23585237423160432
2022-11-21,21381.8,0.11752752063753924
2022-11-28,21341.7,-0.20247837269113944
2022-12-05,21408.9,-0.5527710552353016
2022-12-12,21406.8,-0.8122471863256986
2022-12-19,21419.8,-1.325802944590826
2022-12-26,21394.5,-1.6421704970186246
2023-01-02,21364.3,-1.6747820804300484
2023-01-09,21417.1,-1.5169908493125606
2023-01-16,21327.8,-1.806161113438698
2023-01-23,21182.6,-1.6414299710718283
2023-01-30,21091.6,-2.0125622537723986
2023-02-06,21162.6,-1.852787993748295
2023-02-13,21097.7,-2.198683478583341
2023-02-20,21088.5,-2.2558307686603163
2023-02-27,21085.9,-2.6491594989773604
2023-03-06,21134.4,-3.109656301145658
2023-03-13,21130.5,-3.351293497749641
2023-03-20,20992.1,-4.003640088532812
2023-03-27,20865.4,-4.524530753813904
2023-04-03,20924.4,-4.875687028626762
2023-04-10,21020.9,-4.376563708320058
2023-04-17,20942.3,-5.049419659049692
2023-04-24,20660.0,-4.392573533494993
2023-05-01,20621.9,-4.595818702493126
2023-05-08,20686.3,-4.017241939300575
2023-05-15,20681.7,-4.180855351856216
2023-05-22,20662.6,-4.072461211339018
2023-05-29,20721.2,-3.7369457761920577
2023-06-05,20823.7,-3.7018710518770592
2023-06-12,20750.2,-3.928477176867129
2023-06-19,20718.3,-3.8848193285302757
2023-06-26,20646.5,-4.103576405016252
2023-07-03,20744.8,-4.075168430738785
2023-07-10,20757.5,-3.8621858703002165
2023-07-17,20747.0,-3.809241211761538
2023-07-24,20634.9,-4.121828826317254
2023-07-31,20676.9,-4.234595575975398
2023-08-07,20731.6,-3.9461064804733326
2023-08-14,20711.3,-4.076159952573722
2023-08-21,20650.8,-4.118340777609597
2023-08-28,20622.6,-3.952718279750178
2023-09-04,20706.4,-3.869562997042697
2023-09-11,20704.0,-3.8646378440121976
2023-09-18,20673.5,-3.753759345990182
2023-09-25,20568.2,-3.695657263256469
2023-10-02,20664.7,-3.5689120138127306
2023-10-09,20663.9,-3.433853458387659
2023-10-16,20715.1,-3.340939102519236
2023-10-23,20554.9,-3.4527947393142244
2023-10-30,20551.5,-3.7044152168718147
2023-11-06,20666.4,-3.329107825297839
2023-11-13,20668.3,-3.316149916733724
2023-11-20,20719.5,-3.097494130522216
2023-11-27,20709.9,-2.960401467549445
2023-12-04,20809.5,-2.7997701890335347
2023-12-11,20807.7,-2.7986434217164624
2023-12-18,20880.8,-2.516363364737295
2023-12-25,20907.0,-2.2786230105868333
2024-01-01,20889.1,-2.2242713311458884
2024-01-08,20917.6,-2.3322485303799323
2024-01-15,20902.7,-1.9931732293063442
2024-01-22,20773.6,-1.930830020866181
2024-01-29,20719.9,-1.7623129587134079
2024-02-05,20848.9,-1.482332038596379
2024-02-12,20770.0,-1.5532498803187078
2024-02-19,20781.5,-1.455769732318557
2024-02-26,20770.4,-1.4962605342906832
2024-03-04,20936.2,-0.9378075554546172
2024-03-11,20986.3,-0.6824258772863856
2024-03-18,21065.6,0.3501317162170503
2024-03-25,21021.0,0.7457321690453877
2024-04-01,21193.2,1.284624648735444
2024-04-08,21178.0,0.7473514454661823
2024-04-15,21179.2,1.1312033539773614
2024-04-22,20913.5,1.2270087124879092
2024-04-29,20830.0,1.00912137096969
2024-05-06,20915.6,1.1084630890976221
2024-05-13,20868.2,0.9017633946919235
2024-05-20,20896.5,1.131996941333635
2024-05-27,20843.7,0.5911819778777305
2024-06-03,20992.1,0.8086939400778759
2024-06-10,21025.0,1.3243245848232776
2024-06-17,21041.5,1.5599735499534306
2024-06-24,20946.2,1.4515777492553283
2024-07-01,20984.8,1.1569164320697212
2024-07-08,21055.6,1.4361074310490052
2024-07-15,21042.5,1.4243023087675333
2024-07-22,20977.2,1.6588401203785796
2024-07-29,20950.9,1.3251502884861877
2024-08-05,21118.0,1.8638214127226105
2024-08-12,21096.3,1.8588886260157533
2024-08-19,21110.8,2.2275166095260257
2024-08-26,21056.2,2.1025476903979268
2024-09-02,21157.1,2.176621720820604
2024-09-09,21246.3,2.6193006182380074
2024-09-16,21222.0,2.653155005199892
2024-09-23,21120.0,2.6827821588665923
2024-09-30,21166.9,2.4302312639428614
2024-10-07,21255.5,2.862963912910921
2024-10-14,21227.3,2.472592456710321
2024-10-21,21224.3,3.2566444010917017
2024-10-28,21193.0,3.1214266598545093
2024-11-04,21365.6,3.383269461541416
2024-11-11,21404.4,3.561492720736603
2024-11-18,21447.1,3.5116677526002116
2024-11-25,21373.8,3.2057132096243723
2024-12-02,21500.0,3.3181960162425916
2024-12-09,21541.0,3.524176146330449
2024-12-16,21578.0,3.3389525305543843
2024-12-23,21609.8,3.361553546659013
2024-12-30,21621.7,3.507092215557406
2025-01-06,21631.5,3.4129154396297823
2025-01-13,21640.9,3.531601180708721
2025-01-20,21556.9,3.7706512111526314
2025-01-27,21453.0,3.5381444891143143
2025-02-03,21479.6,3.0250996455448265
2025-02-10,21475.8,3.398170438131909
2025-02-17,21501.4,3.46413877727787
2025-02-24,21498.4,3.504987867349696
2025-03-03,21622.7,3.2790095623847604
2025-03-10,21727.1,3.5299219014309324
2025-03-17,21843.2,3.6913261430958633
2025-03-24,21804.8,3.728652300080859
2025-03-31,21891.6,3.295396636657033
2025-04-07,21996.5,3.864859760128425
2025-04-14,22024.1,3.989291380222104
2025-04-21,21841.4,4.436847012695155
2025-04-28,21679.0,4.0758521363418065
2025-05-05,21727.6,3.88226969343457
2025-05-12,21715.8,4.061682368388264
2025-05-19,21739.5,4.034168401406935
2025-05-26,21677.5,4.000249475860818
2025-06-02,21821.1,3.949104663182812
2025-06-09,21876.5,4.049940546967901
2025-06-16,21921.2,4.180785590380909
2025-06-23,21832.9,4.233226074419227
2025-06-30,21917.8,4.4460752544698945
2025-07-07,21996.5,4.468644921066134
2025-07-14,21962.4,4.371628846382336
2025-07-21,21922.4,4.50584444063078
2025-07-28,21871.4,4.393606002606099
2025-08-04,22032.3,4.329481958518788
2025-08-11,22026.4,4.408829984404861
2025-08-18,22073.0,4.5578566420978905
2025-08-25,21978.2,4.378757800552813
2025-09-01,22070.9,4.319117459387178
2025-09-08,22159.7,4.2991014906125
2025-09-15,22197.4,4.596173781924429
2025-09-22,22082.5,4.557291666666674
2025-09-29,22092.7,4.373810052487603
2025-10-06,22243.7,4.649149631859983
